cache_mb,workload,offload,role,cluster_tput_mops,p99_us,log
128,point-uniform,off,compute,NA,64.50,/home/apa222/REV/CHIME/build/results/offload_ab/sweep_20260714_180840/cache_128MB/point-uniform/off/compute.log
