cache_mb,dir_threads,workload,offload,role,node_tput_mops,ops,p99_us,index_mb,log
1024,4,point-uniform,off,memory,0.9996,999984,81.00,89.584,/home/apa222/REV/CHIME/build/results/offload_ab/sweep_20260715_111442/cache_1024MB/point-uniform/off/memory.log
