cache_mb,workload,offload,role,cluster_tput_mops,p99_us,log
128,point-uniform,off,memory,3.556,244.00,/home/apa222/REV/CHIME/build/results/offload_ab/sweep_20260714_180833/cache_128MB/point-uniform/off/memory.log
